죄종별,기간별,항목,단위,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년
음반에관한법률,24시간이내,범죄,건,148,221,92,78,,,,,,,,,,,,,,,,,
음반에관한법률,2일이내,범죄,건,49,74,36,58,,,,,,,,,,,,,,,,,
음반에관한법률,5일이내,범죄,건,99,146,52,60,,,,,,,,,,,,,,,,,
음반에관한법률,10일이내,범죄,건,147,154,92,79,,,,,,,,,,,,,,,,,
음반에관한법률,1개월이내,범죄,건,342,399,180,145,,,,,,,,,,,,,,,,,
음반에관한법률,3개월이내,범죄,건,307,438,159,172,,,,,,,,,,,,,,,,,
음반에관한법률,3개월초과,범죄,건,439,685,226,288,,,,,,,,,,,,,,,,,
부동산중개업법,계,범죄,건,663,682,590,436,,,,,,,,,,,,,,,,,
부동산중개업법,1시간이내,범죄,건,34,31,19,15,,,,,,,,,,,,,,,,,
부동산중개업법,2시간이내,범죄,건,2,3,1,,,,,,,,,,,,,,,,,,
부동산중개업법,5시간이내,범죄,건,,1,,1,,,,,,,,,,,,,,,,,
부동산중개업법,12시간이내,범죄,건,2,1,1,1,,,,,,,,,,,,,,,,,
부동산중개업법,24시간이내,범죄,건,4,7,5,4,,,,,,,,,,,,,,,,,
부동산중개업법,2일이내,범죄,건,,6,4,2,,,,,,,,,,,,,,,,,
부동산중개업법,5일이내,범죄,건,12,7,2,4,,,,,,,,,,,,,,,,,
부동산중개업법,10일이내,범죄,건,11,9,13,6,,,,,,,,,,,,,,,,,
부동산중개업법,1개월이내,범죄,건,48,42,32,22,,,,,,,,,,,,,,,,,
부동산중개업법,3개월이내,범죄,건,109,103,71,63,,,,,,,,,,,,,,,,,
부동산중개업법,3개월초과,범죄,건,441,472,442,318,,,,,,,,,,,,,,,,,
소방법,계,범죄,건,98,93,135,87,,,,,,,,,,,,,,,,,
소방법,1시간이내,범죄,건,8,7,10,8,,,,,,,,,,,,,,,,,
소방법,2시간이내,범죄,건,2,,1,,,,,,,,,,,,,,,,,,
소방법,5시간이내,범죄,건,,1,,,,,,,,,,,,,,,,,,,
소방법,12시간이내,범죄,건,,,2,2,,,,,,,,,,,,,,,,,
소방법,24시간이내,범죄,건,1,1,,3,,,,,,,,,,,,,,,,,
소방법,2일이내,범죄,건,3,1,,2,,,,,,,,,,,,,,,,,
소방법,5일이내,범죄,건,9,7,2,7,,,,,,,,,,,,,,,,,
소방법,10일이내,범죄,건,2,5,7,1,,,,,,,,,,,,,,,,,
소방법,1개월이내,범죄,건,19,20,23,16,,,,,,,,,,,,,,,,,
소방법,3개월이내,범죄,건,24,20,34,18,,,,,,,,,,,,,,,,,
소방법,3개월초과,범죄,건,30,31,56,30,,,,,,,,,,,,,,,,,
수산업법,계,범죄,건,978,713,647,729,,,,,,,,,,,,,,,,,
수산업법,1시간이내,범죄,건,120,48,39,36,,,,,,,,,,,,,,,,,
수산업법,2시간이내,범죄,건,56,10,3,8,,,,,,,,,,,,,,,,,
수산업법,5시간이내,범죄,건,78,26,6,10,,,,,,,,,,,,,,,,,
수산업법,12시간이내,범죄,건,58,27,8,10,,,,,,,,,,,,,,,,,
수산업법,24시간이내,범죄,건,93,75,45,45,,,,,,,,,,,,,,,,,
수산업법,2일이내,범죄,건,71,59,46,39,,,,,,,,,,,,,,,,,
수산업법,5일이내,범죄,건,98,89,83,84,,,,,,,,,,,,,,,,,
수산업법,10일이내,범죄,건,79,71,74,99,,,,,,,,,,,,,,,,,
수산업법,1개월이내,범죄,건,140,109,130,172,,,,,,,,,,,,,,,,,
수산업법,3개월이내,범죄,건,114,103,129,133,,,,,,,,,,,,,,,,,
수산업법,3개월초과,범죄,건,71,96,84,93,,,,,,,,,,,,,,,,,
여권법,계,범죄,건,248,86,259,258,,,,,,,,,,,,,,,,,
여권법,1시간이내,범죄,건,,12,15,12,,,,,,,,,,,,,,,,,
여권법,5시간이내,범죄,건,,,4,1,,,,,,,,,,,,,,,,,
여권법,12시간이내,범죄,건,,,8,1,,,,,,,,,,,,,,,,,
여권법,24시간이내,범죄,건,1,4,16,9,,,,,,,,,,,,,,,,,
여권법,2일이내,범죄,건,2,1,12,14,,,,,,,,,,,,,,,,,
여권법,5일이내,범죄,건,1,,23,20,,,,,,,,,,,,,,,,,
여권법,10일이내,범죄,건,2,3,29,23,,,,,,,,,,,,,,,,,
여권법,1개월이내,범죄,건,5,1,58,56,,,,,,,,,,,,,,,,,
여권법,3개월이내,범죄,건,20,3,54,51,,,,,,,,,,,,,,,,,
여권법,3개월초과,범죄,건,217,62,40,71,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,계,범죄,건,545,457,298,827,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,1시간이내,범죄,건,36,63,30,53,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,2시간이내,범죄,건,9,5,1,11,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,5시간이내,범죄,건,7,9,7,11,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,12시간이내,범죄,건,12,10,6,17,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,24시간이내,범죄,건,40,18,15,29,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,2일이내,범죄,건,34,23,16,36,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,5일이내,범죄,건,75,32,40,107,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,10일이내,범죄,건,42,35,23,111,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,1개월이내,범죄,건,88,51,38,134,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,3개월이내,범죄,건,74,77,33,119,,,,,,,,,,,,,,,,,
향정신성의 약품관리법,3개월초과,범죄,건,128,134,89,199,,,,,,,,,,,,,,,,,
식품위생법,계,범죄,건,50616,57739,40702,63412,,,,,,,,,,,,,,,,,
식품위생법,1시간이내,범죄,건,9068,10121,7284,15819,,,,,,,,,,,,,,,,,
식품위생법,2시간이내,범죄,건,639,619,462,862,,,,,,,,,,,,,,,,,
식품위생법,5시간이내,범죄,건,364,387,284,611,,,,,,,,,,,,,,,,,
식품위생법,12시간이내,범죄,건,491,403,558,737,,,,,,,,,,,,,,,,,
식품위생법,24시간이내,범죄,건,2129,2659,2281,3156,,,,,,,,,,,,,,,,,
식품위생법,2일이내,범죄,건,1152,1197,1057,1909,,,,,,,,,,,,,,,,,
식품위생법,5일이내,범죄,건,2912,2417,2160,3331,,,,,,,,,,,,,,,,,
식품위생법,10일이내,범죄,건,3140,3419,2866,4665,,,,,,,,,,,,,,,,,
식품위생법,1개월이내,범죄,건,9420,10283,7043,11190,,,,,,,,,,,,,,,,,
식품위생법,3개월이내,범죄,건,9284,10409,7316,9355,,,,,,,,,,,,,,,,,
식품위생법,3개월초과,범죄,건,12014,15824,9391,11777,,,,,,,,,,,,,,,,,
아동복지법,계,범죄,건,131,133,70,72,,,,,,,,,,,,,,,,,
아동복지법,1시간이내,범죄,건,10,20,13,11,,,,,,,,,,,,,,,,,
아동복지법,2시간이내,범죄,건,2,1,1,,,,,,,,,,,,,,,,,,
아동복지법,5시간이내,범죄,건,,,,3,,,,,,,,,,,,,,,,,
아동복지법,12시간이내,범죄,건,1,,2,,,,,,,,,,,,,,,,,,
아동복지법,24시간이내,범죄,건,19,6,2,,,,,,,,,,,,,,,,,,
아동복지법,2일이내,범죄,건,3,4,3,2,,,,,,,,,,,,,,,,,
아동복지법,5일이내,범죄,건,3,7,4,4,,,,,,,,,,,,,,,,,
아동복지법,10일이내,범죄,건,7,3,1,5,,,,,,,,,,,,,,,,,
아동복지법,1개월이내,범죄,건,31,17,11,9,,,,,,,,,,,,,,,,,
아동복지법,3개월이내,범죄,건,27,20,10,13,,,,,,,,,,,,,,,,,
아동복지법,3개월초과,범죄,건,28,55,23,25,,,,,,,,,,,,,,,,,
약사법,계,범죄,건,523,574,641,1333,,,,,,,,,,,,,,,,,
약사법,1시간이내,범죄,건,31,72,58,291,,,,,,,,,,,,,,,,,
약사법,2시간이내,범죄,건,4,2,4,16,,,,,,,,,,,,,,,,,
약사법,5시간이내,범죄,건,3,2,3,14,,,,,,,,,,,,,,,,,
약사법,12시간이내,범죄,건,5,4,2,22,,,,,,,,,,,,,,,,,
약사법,24시간이내,범죄,건,8,32,39,79,,,,,,,,,,,,,,,,,
약사법,2일이내,범죄,건,17,12,12,40,,,,,,,,,,,,,,,,,
약사법,5일이내,범죄,건,22,25,24,79,,,,,,,,,,,,,,,,,
약사법,10일이내,범죄,건,47,25,29,66,,,,,,,,,,,,,,,,,
약사법,1개월이내,범죄,건,93,98,114,171,,,,,,,,,,,,,,,,,
약사법,3개월이내,범죄,건,113,89,136,197,,,,,,,,,,,,,,,,,
약사법,3개월초과,범죄,건,179,213,220,358,,,,,,,,,,,,,,,,,
양곡관리법,계,범죄,건,89,78,64,65,,,,,,,,,,,,,,,,,
양곡관리법,1시간이내,범죄,건,15,11,9,13,,,,,,,,,,,,,,,,,
양곡관리법,2시간이내,범죄,건,,,,1,,,,,,,,,,,,,,,,,
양곡관리법,5시간이내,범죄,건,2,2,5,1,,,,,,,,,,,,,,,,,
양곡관리법,12시간이내,범죄,건,1,2,,7,,,,,,,,,,,,,,,,,
양곡관리법,24시간이내,범죄,건,2,3,5,6,,,,,,,,,,,,,,,,,
양곡관리법,2일이내,범죄,건,4,3,3,1,,,,,,,,,,,,,,,,,
양곡관리법,5일이내,범죄,건,3,7,2,6,,,,,,,,,,,,,,,,,
양곡관리법,10일이내,범죄,건,5,3,2,2,,,,,,,,,,,,,,,,,
양곡관리법,1개월이내,범죄,건,16,11,6,11,,,,,,,,,,,,,,,,,
양곡관리법,3개월이내,범죄,건,17,11,11,7,,,,,,,,,,,,,,,,,
양곡관리법,3개월초과,범죄,건,24,25,21,10,,,,,,,,,,,,,,,,,
에너지이용합리화법,계,범죄,건,170,154,128,264,,,,,,,,,,,,,,,,,
에너지이용합리화법,1시간이내,범죄,건,1,7,2,9,,,,,,,,,,,,,,,,,
에너지이용합리화법,2시간이내,범죄,건,,1,1,,,,,,,,,,,,,,,,,,
에너지이용합리화법,5시간이내,범죄,건,1,,,,,,,,,,,,,,,,,,,,
에너지이용합리화법,12시간이내,범죄,건,,2,1,5,,,,,,,,,,,,,,,,,
에너지이용합리화법,24시간이내,범죄,건,7,9,7,13,,,,,,,,,,,,,,,,,
에너지이용합리화법,2일이내,범죄,건,3,,1,,,,,,,,,,,,,,,,,,
에너지이용합리화법,5일이내,범죄,건,5,4,3,7,,,,,,,,,,,,,,,,,
에너지이용합리화법,10일이내,범죄,건,6,5,6,7,,,,,,,,,,,,,,,,,
에너지이용합리화법,1개월이내,범죄,건,37,33,33,45,,,,,,,,,,,,,,,,,
에너지이용합리화법,3개월이내,범죄,건,45,44,25,66,,,,,,,,,,,,,,,,,
에너지이용합리화법,3개월초과,범죄,건,65,49,49,112,,,,,,,,,,,,,,,,,
외국환관리법,계,범죄,건,362,621,903,665,,,,,,,,,,,,,,,,,
외국환관리법,1시간이내,범죄,건,136,293,387,281,,,,,,,,,,,,,,,,,
외국환관리법,2시간이내,범죄,건,22,77,71,66,,,,,,,,,,,,,,,,,
외국환관리법,5시간이내,범죄,건,78,95,221,81,,,,,,,,,,,,,,,,,
외국환관리법,12시간이내,범죄,건,22,2,17,5,,,,,,,,,,,,,,,,,
외국환관리법,24시간이내,범죄,건,13,24,31,35,,,,,,,,,,,,,,,,,
외국환관리법,2일이내,범죄,건,24,6,13,2,,,,,,,,,,,,,,,,,
외국환관리법,5일이내,범죄,건,17,16,26,9,,,,,,,,,,,,,,,,,
외국환관리법,10일이내,범죄,건,6,10,17,10,,,,,,,,,,,,,,,,,
외국환관리법,1개월이내,범죄,건,8,11,9,5,,,,,,,,,,,,,,,,,
외국환관리법,3개월이내,범죄,건,6,15,13,14,,,,,,,,,,,,,,,,,
외국환관리법,3개월초과,범죄,건,30,72,98,157,,,,,,,,,,,,,,,,,
윤락행위등방지법,계,범죄,건,659,636,418,536,,,,,,,,,,,,,,,,,
윤락행위등방지법,1시간이내,범죄,건,98,117,75,90,,,,,,,,,,,,,,,,,
윤락행위등방지법,2시간이내,범죄,건,19,11,10,12,,,,,,,,,,,,,,,,,
윤락행위등방지법,5시간이내,범죄,건,14,8,10,11,,,,,,,,,,,,,,,,,
윤락행위등방지법,12시간이내,범죄,건,21,17,8,14,,,,,,,,,,,,,,,,,
윤락행위등방지법,24시간이내,범죄,건,46,53,30,43,,,,,,,,,,,,,,,,,
윤락행위등방지법,2일이내,범죄,건,34,30,35,25,,,,,,,,,,,,,,,,,
윤락행위등방지법,5일이내,범죄,건,51,40,27,32,,,,,,,,,,,,,,,,,
윤락행위등방지법,10일이내,범죄,건,40,41,21,34,,,,,,,,,,,,,,,,,
윤락행위등방지법,1개월이내,범죄,건,88,66,52,45,,,,,,,,,,,,,,,,,
윤락행위등방지법,3개월이내,범죄,건,83,88,57,60,,,,,,,,,,,,,,,,,
윤락행위등방지법,3개월초과,범죄,건,164,165,93,170,,,,,,,,,,,,,,,,,
의료법,계,범죄,건,368,394,360,565,,,,,,,,,,,,,,,,,
의료법,1시간이내,범죄,건,16,29,28,80,,,,,,,,,,,,,,,,,
의료법,2시간이내,범죄,건,5,3,2,7,,,,,,,,,,,,,,,,,
의료법,5시간이내,범죄,건,2,2,1,5,,,,,,,,,,,,,,,,,
의료법,12시간이내,범죄,건,2,2,2,8,,,,,,,,,,,,,,,,,
의료법,24시간이내,범죄,건,7,4,16,14,,,,,,,,,,,,,,,,,
의료법,2일이내,범죄,건,6,6,6,18,,,,,,,,,,,,,,,,,
의료법,5일이내,범죄,건,13,16,13,17,,,,,,,,,,,,,,,,,
의료법,10일이내,범죄,건,19,18,9,29,,,,,,,,,,,,,,,,,
의료법,1개월이내,범죄,건,57,54,54,73,,,,,,,,,,,,,,,,,
의료법,3개월이내,범죄,건,88,63,59,92,,,,,,,,,,,,,,,,,
의료법,3개월초과,범죄,건,153,197,170,222,,,,,,,,,,,,,,,,,
공중위생법,계,범죄,건,10716,5061,3088,2940,,,,,,,,,,,,,,,,,
공중위생법,1시간이내,범죄,건,2649,1158,640,718,,,,,,,,,,,,,,,,,
공중위생법,2시간이내,범죄,건,174,61,39,36,,,,,,,,,,,,,,,,,
공중위생법,5시간이내,범죄,건,109,50,46,32,,,,,,,,,,,,,,,,,
공중위생법,12시간이내,범죄,건,170,56,44,58,,,,,,,,,,,,,,,,,
공중위생법,24시간이내,범죄,건,620,280,164,132,,,,,,,,,,,,,,,,,
공중위생법,2일이내,범죄,건,444,153,98,109,,,,,,,,,,,,,,,,,
공중위생법,5일이내,범죄,건,929,329,247,221,,,,,,,,,,,,,,,,,
공중위생법,10일이내,범죄,건,995,352,288,301,,,,,,,,,,,,,,,,,
공중위생법,1개월이내,범죄,건,2051,945,540,520,,,,,,,,,,,,,,,,,
공중위생법,3개월이내,범죄,건,1302,719,384,370,,,,,,,,,,,,,,,,,
공중위생법,3개월초과,범죄,건,1271,958,598,443,,,,,,,,,,,,,,,,,
자동차운수사업법,계,범죄,건,5275,3844,1731,1727,,,,,,,,,,,,,,,,,
자동차운수사업법,1시간이내,범죄,건,889,715,207,127,,,,,,,,,,,,,,,,,
자동차운수사업법,2시간이내,범죄,건,92,56,4,4,,,,,,,,,,,,,,,,,
자동차운수사업법,5시간이내,범죄,건,52,46,7,12,,,,,,,,,,,,,,,,,
자동차운수사업법,12시간이내,범죄,건,55,47,11,7,,,,,,,,,,,,,,,,,
자동차운수사업법,24시간이내,범죄,건,260,185,60,26,,,,,,,,,,,,,,,,,
자동차운수사업법,2일이내,범죄,건,184,125,32,23,,,,,,,,,,,,,,,,,
자동차운수사업법,5일이내,범죄,건,241,160,67,51,,,,,,,,,,,,,,,,,
자동차운수사업법,10일이내,범죄,건,308,217,118,120,,,,,,,,,,,,,,,,,
자동차운수사업법,1개월이내,범죄,건,943,650,371,438,,,,,,,,,,,,,,,,,
자동차운수사업법,3개월이내,범죄,건,1079,694,340,373,,,,,,,,,,,,,,,,,
자동차운수사업법,3개월초과,범죄,건,1171,949,514,546,,,,,,,,,,,,,,,,,
전기용품안전관리법,계,범죄,건,296,564,455,337,,,,,,,,,,,,,,,,,
전기용품안전관리법,1시간이내,범죄,건,11,40,23,23,,,,,,,,,,,,,,,,,
전기용품안전관리법,2시간이내,범죄,건,,1,2,,,,,,,,,,,,,,,,,,
전기용품안전관리법,5시간이내,범죄,건,,1,,1,,,,,,,,,,,,,,,,,
전기용품안전관리법,12시간이내,범죄,건,,3,,,,,,,,,,,,,,,,,,,
전기용품안전관리법,24시간이내,범죄,건,5,6,9,9,,,,,,,,,,,,,,,,,
전기용품안전관리법,2일이내,범죄,건,1,4,3,2,,,,,,,,,,,,,,,,,
전기용품안전관리법,5일이내,범죄,건,5,7,6,4,,,,,,,,,,,,,,,,,
전기용품안전관리법,10일이내,범죄,건,6,12,34,15,,,,,,,,,,,,,,,,,
전기용품안전관리법,1개월이내,범죄,건,57,88,65,49,,,,,,,,,,,,,,,,,
전기용품안전관리법,3개월이내,범죄,건,139,198,130,121,,,,,,,,,,,,,,,,,
전기용품안전관리법,3개월초과,범죄,건,72,204,183,113,,,,,,,,,,,,,,,,,
조세범처벌법,계,범죄,건,52,33,36,264,,,,,,,,,,,,,,,,,
조세범처벌법,1시간이내,범죄,건,,6,3,9,,,,,,,,,,,,,,,,,
조세범처벌법,2시간이내,범죄,건,1,,,,,,,,,,,,,,,,,,,,
조세범처벌법,12시간이내,범죄,건,,,,2,,,,,,,,,,,,,,,,,
조세범처벌법,24시간이내,범죄,건,1,,1,2,,,,,,,,,,,,,,,,,
조세범처벌법,2일이내,범죄,건,,1,,3,,,,,,,,,,,,,,,,,
조세범처벌법,5일이내,범죄,건,1,2,,2,,,,,,,,,,,,,,,,,
조세범처벌법,10일이내,범죄,건,1,,5,9,,,,,,,,,,,,,,,,,
조세범처벌법,1개월이내,범죄,건,2,1,5,8,,,,,,,,,,,,,,,,,
조세범처벌법,3개월이내,범죄,건,5,2,3,17,,,,,,,,,,,,,,,,,
조세범처벌법,3개월초과,범죄,건,41,21,19,212,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,계,범죄,건,233,376,363,335,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,1시간이내,범죄,건,78,107,129,92,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,2시간이내,범죄,건,14,10,17,13,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,5시간이내,범죄,건,13,18,22,18,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,12시간이내,범죄,건,16,20,11,18,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,24시간이내,범죄,건,33,57,40,40,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,2일이내,범죄,건,20,38,34,31,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,5일이내,범죄,건,16,33,33,35,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,10일이내,범죄,건,4,7,13,11,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,1개월이내,범죄,건,15,25,20,21,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,3개월이내,범죄,건,5,28,27,12,,,,,,,,,,,,,,,,,
조수보호 및 수렵에 관한 법률,3개월초과,범죄,건,18,33,17,44,,,,,,,,,,,,,,,,,
주민등록법,계,범죄,건,668,821,670,581,,,,,,,,,,,,,,,,,
주민등록법,1시간이내,범죄,건,116,195,131,116,,,,,,,,,,,,,,,,,
주민등록법,2시간이내,범죄,건,10,14,24,11,,,,,,,,,,,,,,,,,
주민등록법,5시간이내,범죄,건,11,15,17,15,,,,,,,,,,,,,,,,,
주민등록법,12시간이내,범죄,건,13,12,16,8,,,,,,,,,,,,,,,,,
주민등록법,24시간이내,범죄,건,37,38,37,38,,,,,,,,,,,,,,,,,
주민등록법,2일이내,범죄,건,46,23,37,35,,,,,,,,,,,,,,,,,
주민등록법,5일이내,범죄,건,46,37,45,32,,,,,,,,,,,,,,,,,
주민등록법,10일이내,범죄,건,24,38,34,28,,,,,,,,,,,,,,,,,
주민등록법,1개월이내,범죄,건,40,49,51,48,,,,,,,,,,,,,,,,,
주민등록법,3개월이내,범죄,건,68,64,48,46,,,,,,,,,,,,,,,,,
주민등록법,3개월초과,범죄,건,257,336,230,204,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,계,범죄,건,583,750,398,878,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,1시간이내,범죄,건,64,85,41,88,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,2시간이내,범죄,건,3,3,2,3,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,5시간이내,범죄,건,2,2,3,6,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,12시간이내,범죄,건,2,7,2,12,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,24시간이내,범죄,건,11,35,11,21,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,2일이내,범죄,건,15,5,4,11,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,5일이내,범죄,건,17,17,12,17,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,10일이내,범죄,건,19,17,18,29,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,1개월이내,범죄,건,58,97,50,105,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,3개월이내,범죄,건,117,128,68,182,,,,,,,,,,,,,,,,,
직업안정·고용촉진법,3개월초과,범죄,건,275,353,187,404,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,계,범죄,건,1111,809,326,191,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,1시간이내,범죄,건,254,120,44,40,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,2시간이내,범죄,건,49,18,6,2,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,5시간이내,범죄,건,57,20,7,13,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,12시간이내,범죄,건,25,19,7,3,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,24시간이내,범죄,건,72,58,26,10,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,2일이내,범죄,건,53,26,25,10,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,5일이내,범죄,건,90,38,20,8,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,10일이내,범죄,건,58,74,11,13,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,1개월이내,범죄,건,121,75,27,19,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,3개월이내,범죄,건,122,102,37,16,,,,,,,,,,,,,,,,,
집회 및 시위에 관한 법률,3개월초과,범죄,건,210,259,116,57,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,계,범죄,건,580,1148,662,686,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,1시간이내,범죄,건,136,328,191,207,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,2시간이내,범죄,건,14,27,18,25,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,5시간이내,범죄,건,19,31,20,20,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,12시간이내,범죄,건,25,47,33,25,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,24시간이내,범죄,건,82,165,85,60,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,2일이내,범죄,건,54,111,52,44,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,5일이내,범죄,건,74,115,59,57,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,10일이내,범죄,건,30,68,41,38,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,1개월이내,범죄,건,41,76,56,85,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,3개월이내,범죄,건,28,55,42,45,,,,,,,,,,,,,,,,,
총포·도검·화약류단속법,3개월초과,범죄,건,77,125,65,79,,,,,,,,,,,,,,,,,
축산물위생처리법,계,범죄,건,410,318,238,258,,,,,,,,,,,,,,,,,
축산물위생처리법,1시간이내,범죄,건,38,40,31,25,,,,,,,,,,,,,,,,,
축산물위생처리법,2시간이내,범죄,건,8,1,1,2,,,,,,,,,,,,,,,,,
축산물위생처리법,5시간이내,범죄,건,5,3,6,5,,,,,,,,,,,,,,,,,
축산물위생처리법,12시간이내,범죄,건,9,9,6,3,,,,,,,,,,,,,,,,,
축산물위생처리법,24시간이내,범죄,건,17,16,21,20,,,,,,,,,,,,,,,,,
축산물위생처리법,2일이내,범죄,건,25,17,11,17,,,,,,,,,,,,,,,,,
축산물위생처리법,5일이내,범죄,건,51,33,18,22,,,,,,,,,,,,,,,,,
축산물위생처리법,10일이내,범죄,건,60,33,31,39,,,,,,,,,,,,,,,,,
축산물위생처리법,1개월이내,범죄,건,84,65,30,65,,,,,,,,,,,,,,,,,
축산물위생처리법,3개월이내,범죄,건,48,36,39,24,,,,,,,,,,,,,,,,,
축산물위생처리법,3개월초과,범죄,건,65,65,44,36,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,계,범죄,건,8654,9157,10497,14901,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,1시간이내,범죄,건,1515,1920,2096,2941,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,2시간이내,범죄,건,276,360,359,452,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,5시간이내,범죄,건,243,263,307,380,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,12시간이내,범죄,건,302,331,396,491,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,24시간이내,범죄,건,901,1081,1040,1283,,,,,,,,,,,,,,,,,
특정범죄가중처벌등에 관한 법률,2일이내,범죄,건,985,1025,1226,1467,,,,,,,,,,,,,,,,,
